algorithm,function,dim,min,max,median,mean,std,ranking
ctxtfull_sol_7.py,3,10,0.23320597440433988,3.4367401556495576,0.7597309639524906,1.0456894032161244,0.7139561184968324,4.0
random_search_sol_0.py,3,10,22.6175842736064,43.83214389215762,34.435285733124005,33.639369096451254,5.191337150796913,5.0
ctxtfull_sol_0.py,4,10,5.038147304662758,52.74149847477932,19.923779682959992,21.584035897618016,10.04852867607531,3.5
ctxtfull_sol_4.py,4,10,62.57247043158242,112.70202094101374,90.74155176998055,93.0133112677186,12.148566678042727,6.0
ctxtfull_sol_5.py,4,10,9.949585533240016,53.72758706934269,23.8789644050999,25.537212768542776,11.101155768881755,3.5
ctxtfull_sol_6.py,4,10,5.969749304955251,23.87897199108239,10.944544591327205,12.105323438774667,4.603280791794644,1.0
ctxtfull_sol_7.py,4,10,7.959688083602891,26.86385163787455,14.92440196615335,15.554570639374033,4.0086132465935815,2.0
random_search_sol_0.py,4,10,35.059052617359804,65.58474271840541,53.854995600853854,53.04885020299901,5.998387365826711,5.0
ctxtfull_sol_0.py,5,10,27.68177902460351,743.2885322485156,145.51468416532015,218.6460949617518,185.9790499260899,3.0
ctxtfull_sol_4.py,5,10,1225.5322908696685,3035.1307287261484,2048.77787662139,2047.2269933193054,448.024476388368,6.0
ctxtfull_sol_5.py,5,10,19.538312769209337,2451.559116405117,486.2092741003496,593.5133500593086,525.3171631040756,4.5
ctxtfull_sol_6.py,5,10,5.152266421912469,101.70474856687892,31.379052875976605,38.400889074903176,27.507068956936276,2.0
ctxtfull_sol_7.py,5,10,0.18233390532910074,21.911102541421716,5.280446514766895,6.22428031234088,5.574893822355509,1.0
random_search_sol_0.py,5,10,259.67623441996017,919.5262831569124,585.7951069143426,628.003311772267,142.15619911912304,4.5
ctxtfull_sol_0.py,6,10,506.5155153708298,37289.04689367481,3966.461035893678,7034.395666444789,9228.885208907437,4.0
ctxtfull_sol_4.py,6,10,81503410.36842017,1433744878.284285,608676257.9570377,681693368.9166336,315003493.12450653,6.0
ctxtfull_sol_5.py,6,10,49.55183287815044,5824.8873136803695,1344.1120805739563,1936.5295850002517,1657.4888011440967,3.0
ctxtfull_sol_6.py,6,10,41.54238185006727,3559.8925138675513,322.22316602994624,732.641193910929,846.0229398500007,1.5
ctxtfull_sol_7.py,6,10,23.01309435811183,1231.8262772080839,341.433161753251,412.65752195487676,307.82806296133464,1.5
random_search_sol_0.py,6,10,80186.70629980114,15919917.94226459,4506403.492713691,4833790.037274649,3365540.231131914,5.0
ctxtfull_sol_0.py,7,10,0.7567704824846395,21.58172286310256,20.449692971956267,17.036205796735167,7.244166786560049,4.0
ctxtfull_sol_4.py,7,10,114.2156415178379,204.6086530199504,150.48181073401565,150.534206722764,21.25849395495101,6.0
ctxtfull_sol_5.py,7,10,0.005260528691149963,20.01552300527425,20.00199115932713,14.135746966246769,8.907569969429558,2.0
ctxtfull_sol_6.py,7,10,0.05242344536935724,20.630490449252676,1.0662682736100717,5.6075435445291255,8.079532298681405,1.0
ctxtfull_sol_7.py,7,10,0.7504426782711413,24.18859185949613,6.879569483866525,11.829169417026538,8.946238771652583,3.0
random_search_sol_0.py,7,10,56.348325333256014,79.96340801995763,67.81979801296197,67.55497526231237,6.607553489442999,5.0
ctxtfull_sol_0.py,8,10,1.2494339031977577,21.997077905733484,20.837705927213314,20.10303554798365,3.625669127160125,3.5
ctxtfull_sol_4.py,8,10,50.114098011244394,399.0115351776692,182.8823446063089,186.9766333883594,97.02302362080071,6.0
ctxtfull_sol_5.py,8,10,17.166193385421913,21.145277470121822,20.330260683705376,20.314645350563193,0.6459203611243954,1.0
ctxtfull_sol_6.py,8,10,0.20843932683770094,21.543896106362244,20.482026065862193,19.814344152839134,3.7002959990653332,2.0
ctxtfull_sol_7.py,8,10,2.656702120474139,22.771180227044127,20.961224468289085,18.85063610380141,5.578463795849258,3.5
random_search_sol_0.py,8,10,29.527938464010838,41.923896879187396,35.42572414585641,35.22353106715409,2.903402184157946,5.0
ctxtfull_sol_0.py,9,10,229.61623268534873,377.3045841365125,240.3880169584002,249.180954772772,27.131235506748265,3.0
ctxtfull_sol_4.py,9,10,436.4476439615686,764.8763117745254,612.0172407227838,597.5418152365587,77.8094706147131,6.0
ctxtfull_sol_5.py,9,10,229.33944709192326,376.2830575771877,237.34932111384236,248.16516677718332,35.08546410348384,2.0
ctxtfull_sol_6.py,9,10,231.44415774073727,241.66088421458073,237.59164326317108,237.1244686619276,2.75302576645887,1.0
ctxtfull_sol_7.py,9,10,238.97857424307355,260.0264742154784,247.87673138757918,247.83947919053017,5.495396430108398,4.0
random_search_sol_0.py,9,10,281.77871057736525,364.3702841077673,329.89913364383875,326.92020104148446,20.17751518509041,5.0
ctxtfull_sol_0.py,10,10,0.1609103716500078,241.43232319489908,154.48790933147643,152.24454633402544,77.2922248249136,3.5
ctxtfull_sol_4.py,10,10,154.70291118927037,554.9419303787112,248.67931129655307,264.46236454112926,83.82701444900337,6.0
ctxtfull_sol_5.py,10,10,100.29488771879137,247.89909015351665,100.6421324963365,147.15591192921508,61.57237878880262,3.5
ctxtfull_sol_6.py,10,10,100.09566988776619,216.19319593442566,100.36282192673917,126.17651263252993,46.898781496766155,1.0
ctxtfull_sol_7.py,10,10,100.27115772904193,226.30923062062178,100.70043381129653,127.6245953216651,48.94354350670358,2.0
random_search_sol_0.py,10,10,101.58925829623473,118.76261371110877,113.88918316943678,112.97596089074074,4.082414176593722,5.0
ctxtfull_sol_0.py,11,10,1.344131645428251,604.4086687684651,150.6018988048162,163.53436462337461,168.16958681952488,3.0
ctxtfull_sol_4.py,11,10,392.9449852928505,2732.2911185894914,1483.3049516224476,1534.4598582704714,503.4465569319997,6.0
ctxtfull_sol_5.py,11,10,0.007504084352133962,604.5663576011211,150.42725097694142,152.03167600981473,169.43541814558412,3.0
ctxtfull_sol_6.py,11,10,0.022821763342407528,400.0328375157918,0.11408297200678878,53.426605258242496,120.33698101369612,1.0
ctxtfull_sol_7.py,11,10,1.7564935454549728,307.41081229438134,4.153963395780689,34.326730911927,90.34620087927046,3.0
random_search_sol_0.py,11,10,236.7408247628468,373.7893297083441,295.30541061027225,299.0167811450528,35.60867719019897,5.0
ctxtfull_sol_0.py,12,10,161.80093955727426,204.85791828784232,170.1092283566506,175.3013467946274,10.619947910622267,1.0
ctxtfull_sol_4.py,12,10,250.4299401184066,626.056695167879,403.06854206795606,421.72126240173486,100.70288665217839,6.0
ctxtfull_sol_5.py,12,10,165.77221945337214,235.38564803659096,176.60990397382187,179.96112131071376,13.850211177509586,2.0
ctxtfull_sol_6.py,12,10,169.0753219694293,208.30630871285817,181.4457628547612,181.93449948719515,8.576184394901563,3.0
ctxtfull_sol_7.py,12,10,171.1814731084816,246.66949284024463,189.01898507929408,191.51689733531538,16.815325454546873,4.0
random_search_sol_0.py,12,10,188.4873290253785,218.10706387675106,203.26326660773685,202.80913435977376,8.305728142327611,5.0
