algorithm,function,dim,min,max,median,mean,std,ranking
ctxt1_sol_3.py,9,10,229.28438270848687,229.28438270848693,229.2843827084869,229.28438270848693,3.113442275577916e-14,1.0
random_search_sol_0.py,9,10,281.77871057736525,364.3702841077673,329.89913364383875,326.92020104148446,20.17751518509041,3.0
ctxt1_sol_0.py,10,10,136.83593106705595,2444.9231306532783,1116.0414504068085,1137.3414243877205,837.0073504034428,5.0
ctxt1_sol_1.py,10,10,122.56599273653886,2210.264362857001,189.30931437369412,648.8624257876907,644.4073556220685,4.0
ctxt1_sol_2.py,10,10,100.55776260993396,101.37177960807529,100.8826595754905,100.90062060992618,0.22364828969159667,2.0
ctxt1_sol_3.py,10,10,10.307338133192902,100.60873883863519,100.4708221269602,92.44059264846508,24.156902310858122,1.0
random_search_sol_0.py,10,10,101.58925829623473,118.76261371110877,113.88918316943678,112.97596089074074,4.082414176593722,3.0
ctxt1_sol_0.py,11,10,449.8409927031727,3394.2804803124254,1676.8219998331565,1739.667777512178,845.2180098701881,5.0
ctxt1_sol_1.py,11,10,334.1559539723536,3097.0433036920244,660.2715173151882,1124.3820948802788,901.01438160269,4.0
ctxt1_sol_2.py,11,10,86.6156803893839,448.9722027458848,151.96355825912457,187.61987420998722,113.90966777538482,2.0
ctxt1_sol_3.py,11,10,1.062104908710938e-98,151.07512106505683,1.062104908710938e-98,30.10979603999761,60.21968460115852,1.0
random_search_sol_0.py,11,10,236.7408247628468,373.7893297083441,295.30541061027225,299.0167811450528,35.60867719019897,3.0
ctxt1_sol_0.py,12,10,167.684334268329,255.6039797153678,174.60966419576238,184.86843280295577,21.248189245264353,3.5
ctxt1_sol_1.py,12,10,168.94688958974808,226.69442456076135,173.01278104038178,181.04130248079184,16.958470248603845,3.5
ctxt1_sol_2.py,12,10,160.04854567798748,164.46846829509133,162.31326749146234,162.31221397858906,1.054117551247017,1.0
ctxt1_sol_3.py,12,10,162.2760376361622,189.94241216025455,165.21260559766134,166.34545482935337,4.641030978331833,2.0
random_search_sol_0.py,12,10,188.4873290253785,218.10706387675106,203.26326660773685,202.80913435977376,8.305728142327611,5.0
