algorithm,function,dim,min,max,median,mean,std,ranking
3_ctxtfull_sol_3.py,5,10,0.35074810885772273,177.2168982490019,58.84437058832099,67.68857510544471,49.10650865703031,8.5
4_ctxt1_sol_3.py,5,10,1.4997597826618576e-32,342.4843448450507,8.780943845644924e-24,28.861404194312573,87.55762993162212,1.5
4_ctxtfull_sol_4.py,5,10,1.7491454409002721e-16,2.5133258199320702e-14,3.820314009337154e-15,6.005735909925466e-15,6.55384479708865e-15,1.5
5_ctxt1_sol_3.py,5,10,1.4997597826618576e-32,454.59137168957227,3.5345417609347245,35.54744477133466,97.46429327079119,4.5
0_random_search_sol_0.py,6,10,80186.70629980114,15919917.94226459,4506403.492713691,4833790.037274649,3365540.231131914,10.0
1a_ctxtfull_sol_0.py,6,10,24.205928554768988,4651.076326821364,1659.2375084736736,1651.5529534161917,1239.9244444910134,5.5
1b_ctxtfull_sol_2.py,6,10,15.022216764670526,5718.057524620897,2300.374903568865,2449.2127361658204,1824.3253473098775,5.5
1_ctxt1_sol_2.py,6,10,60.561203542386934,3358.6722811538284,220.8895477247044,520.0231119844647,725.7400835821888,2.5
2_ctxt1_sol_3.py,6,10,222980.84811606788,262865579.45877063,17362777.488526627,34025344.328767076,48935729.5626744,11.0
2_ctxtfull_sol_6.py,6,10,41.54238185006727,3559.8925138675513,322.22316602994624,732.641193910929,846.0229398500007,2.5
3_ctxt1_sol_0.py,6,10,120.17256988866026,6756.997921384424,2076.2820617118578,2535.890561112106,1892.7608763010442,5.5
3_ctxtfull_sol_3.py,6,10,1802.4644627933342,538789.6415021663,20832.946905956265,59167.43048154666,111871.82966252825,9.0
4_ctxt1_sol_3.py,6,10,36.63133209560649,6527.7698110996025,3596.3723969572043,3812.091568794992,1984.2799249468999,8.0
4_ctxtfull_sol_4.py,6,10,0.18190988169887432,0.4211705966152564,0.3358300990767974,0.32522081790744234,0.060835911064685916,1.0
5_ctxt1_sol_3.py,6,10,39.64083557435916,4808.6882004143345,1349.0073373328164,1801.602598282238,1595.9908265384452,5.5
0_random_search_sol_0.py,7,10,56.348325333256014,79.96340801995763,67.81979801296197,67.55497526231237,6.607553489442999,10.0
1a_ctxtfull_sol_0.py,7,10,0.21356365993624873,20.370284052530295,20.112701025622094,13.346935052366028,9.033953232445477,4.0
1b_ctxtfull_sol_2.py,7,10,0.30765125577740626,20.362757562294487,2.141877379180175,9.975273179970543,9.564424651149531,4.0
1_ctxt1_sol_2.py,7,10,4.263519406965118,127.03308034340573,6.514365724594864,10.371534938745466,21.696728707756396,4.0
2_ctxt1_sol_3.py,7,10,55.599294812071996,229.50494893618094,115.37439082862576,123.16538727087324,42.13000981711911,11.0
2_ctxtfull_sol_6.py,7,10,0.05242344536935724,20.630490449252676,1.0662682736100717,5.6075435445291255,8.079532298681405,1.5
3_ctxt1_sol_0.py,7,10,0.5159654039391594,143.13934979672302,20.854396705501944,45.479330596680505,47.60560080695232,7.0
3_ctxtfull_sol_3.py,7,10,1.9747539683114477,24.004011755149744,21.114305728920357,15.088238466844812,8.485531801452666,6.0
4_ctxt1_sol_3.py,7,10,20.11243737322043,52.68878889055754,22.749957703188045,23.646565271083887,5.891250989713008,8.5
4_ctxtfull_sol_4.py,7,10,5.230586104720725e-07,20.438064081009426,1.069592361981736,3.0176875851163336,5.041035091093043,1.5
5_ctxt1_sol_3.py,7,10,3.9798983337525144,65.37005541974507,22.257049419235884,24.177248883122825,13.678081560785841,8.5
0_random_search_sol_0.py,8,10,29.527938464010838,41.923896879187396,35.42572414585641,35.22353106715409,2.903402184157946,10.0
1a_ctxtfull_sol_0.py,8,10,0.5754330711326032,21.0153239436633,20.33409427117681,16.270050634173614,7.41639093545914,3.0
1b_ctxtfull_sol_2.py,8,10,1.0045655367340718,21.072659532421238,20.38470763612198,17.5019172242425,5.67407862658246,4.0
1_ctxt1_sol_2.py,8,10,4.825731364853192,142.02823680025244,23.783699364093543,30.681669862921463,25.724492798383483,8.0
2_ctxt1_sol_3.py,8,10,49.567939281707304,292.1246912129923,126.7463989920036,137.24236910123682,68.46852133651043,11.0
2_ctxtfull_sol_6.py,8,10,0.20843932683770094,21.543896106362244,20.482026065862193,19.814344152839134,3.7002959990653332,5.0
3_ctxt1_sol_0.py,8,10,1.934456302843136,188.35321260507612,54.21143139996883,73.31257632236994,59.611325897415725,9.0
3_ctxtfull_sol_3.py,8,10,5.162909476185511,22.55262079824573,21.18240048945811,18.540069594366337,5.477959187912595,6.0
4_ctxt1_sol_3.py,8,10,20.412253404517045,39.161349504368175,22.842955214322174,24.640181351971084,4.421135720083462,7.0
4_ctxtfull_sol_4.py,8,10,0.41122133864530486,2.3562029770557125,1.0715454436595269,1.1100208242633265,0.4376950022797399,1.0
5_ctxt1_sol_3.py,8,10,0.04184079856061318,20.83789979185657,20.11919242446468,17.19572607505021,6.576866059450432,2.0
0_random_search_sol_0.py,9,10,281.77871057736525,364.3702841077673,329.89913364383875,326.92020104148446,20.17751518509041,11.0
1a_ctxtfull_sol_0.py,9,10,229.29349044408525,376.2656080990723,229.33495583583,239.1720364952503,36.63902201209415,6.0
1b_ctxtfull_sol_2.py,9,10,229.29238830356286,229.75892930270916,229.32775363320184,229.35834396516518,0.09487565776338051,5.0
1_ctxt1_sol_2.py,9,10,229.29888486350234,229.32306420729591,229.31275217150593,229.312491092995,0.00698226663141627,4.0
2_ctxt1_sol_3.py,9,10,253.00875252796305,358.74664562840474,279.45606364003925,286.02078475227324,26.791015860575296,10.0
2_ctxtfull_sol_6.py,9,10,231.44415774073727,241.66088421458073,237.59164326317108,237.1244686619276,2.75302576645887,9.0
3_ctxt1_sol_0.py,9,10,208.05417646136084,376.4043266972792,229.28579836121878,238.38617747831603,37.07929275418703,3.0
3_ctxtfull_sol_3.py,9,10,229.33970464666527,238.33560474632856,231.1858255977401,231.72649242981112,2.1253639973451706,7.5
4_ctxt1_sol_3.py,9,10,229.28438270848687,384.03967210252546,232.9288787074982,247.35818393636282,39.92730787130569,7.5
4_ctxtfull_sol_4.py,9,10,229.28438270848687,229.28438270848693,229.2843827084869,229.28438270848693,3.951878324834337e-14,1.0
5_ctxt1_sol_3.py,9,10,229.28438270848687,229.28438270848693,229.2843827084869,229.28438270848693,3.113442275577916e-14,2.0
0_random_search_sol_0.py,10,10,101.58925829623473,118.76261371110877,113.88918316943678,112.97596089074074,4.082414176593722,7.5
1a_ctxtfull_sol_0.py,10,10,0.009574948077389978,229.23993502889738,100.50022365466808,99.68912414360331,96.75721207403708,4.0
1b_ctxtfull_sol_2.py,10,10,0.05330725462563855,237.62980470224207,100.57326748676812,134.74791871924972,72.13625844398436,6.0
1_ctxt1_sol_2.py,10,10,100.34569524462619,208.39556593987388,205.13730360794355,165.43389548673795,50.29966152107167,7.5
2_ctxt1_sol_3.py,10,10,122.11556882870657,1586.818572617588,149.1957470995294,303.6360815691996,394.1292304532736,9.5
2_ctxtfull_sol_6.py,10,10,100.09566988776619,216.19319593442566,100.36282192673917,126.17651263252993,46.898781496766155,2.0
3_ctxt1_sol_0.py,10,10,100.30485058811792,640.8532432326211,323.96248557523325,348.40473585975894,169.63602791752373,11.0
3_ctxtfull_sol_3.py,10,10,100.41112945298396,101.43349418752818,100.81006018520385,100.80827231953094,0.24422753910860456,5.0
4_ctxt1_sol_3.py,10,10,100.58173437306797,239.94837666993695,161.85491759790102,163.87887314658565,58.778351485812316,9.5
4_ctxtfull_sol_4.py,10,10,100.17545155212298,100.45838306031351,100.37849855424969,100.36275793625022,0.05468763112369465,1.0
5_ctxt1_sol_3.py,10,10,10.307338133192902,100.60873883863519,100.4708221269602,92.44059264846508,24.156902310858122,3.0
0_random_search_sol_0.py,11,10,236.7408247628468,373.7893297083441,295.30541061027225,299.0167811450528,35.60867719019897,9.0
1a_ctxtfull_sol_0.py,11,10,0.30776679566204956,583.7028149182282,150.8047957668339,203.17576497499556,173.70612546894523,5.5
1b_ctxtfull_sol_2.py,11,10,0.517745504823853,584.0056429420696,151.2995992733731,232.5066948803592,173.70294012024786,7.0
1_ctxt1_sol_2.py,11,10,14.424003450160072,405.53178295168226,24.109755809171112,97.45105977593988,136.14788126797256,5.5
2_ctxt1_sol_3.py,11,10,374.3696238278229,2075.2830953783628,865.4730848232945,1080.876528854315,500.3259484384356,11.0
2_ctxtfull_sol_6.py,11,10,0.022821763342407528,400.0328375157918,0.11408297200678878,53.426605258242496,120.33698101369612,3.0
3_ctxt1_sol_0.py,11,10,4.585540352762845,402.628827370219,318.15647228203784,252.78029017460696,153.12610682272066,8.0
3_ctxtfull_sol_3.py,11,10,4.216424473387009,319.7438804021516,150.59154755221812,90.2810677933288,81.89591457783513,4.0
4_ctxt1_sol_3.py,11,10,166.62778083517458,812.751893255703,204.60493905287524,350.5194768078411,215.69986147731788,10.0
4_ctxtfull_sol_4.py,11,10,4.414617406647798e-11,2.627911612880527e-10,1.0716034853375164e-10,1.2047243723616265e-10,5.454934480702938e-11,2.0
