algorithm,function,dim,min,max,median,mean,std,ranking
ctxtfull_sol_0.py,1,10,11.665923680690161,434.09821928684397,112.12927065813994,144.27753961593962,112.66206727686819,1.5
ctxtfull_sol_1.py,1,10,30.273308968504693,3711.819200719902,468.72033835100694,635.5033016485221,689.5188649191566,3.0
ctxtfull_sol_2.py,1,10,12.808712314787323,616.6415510850272,135.62942499162767,178.28866428439548,143.67160518395767,1.5
ctxtfull_sol_3.py,1,10,2779.245021668642,12713.416353994538,6693.187415376506,6744.090744472433,2430.5020692379026,5.0
ctxtfull_sol_4.py,1,10,4348.576953938415,10656.411545085193,7110.157457343906,7354.534431695364,1498.3224637662956,6.0
random_search_sol_0.py,1,10,2423.6634199070327,7986.116538522073,6165.73619501794,5742.4804508228835,1438.5074713701858,4.0
ctxtfull_sol_0.py,2,10,0.004840453121497182,73.08020327773534,8.920721405912733,18.310351320084358,25.99404849419153,2.0
ctxtfull_sol_1.py,2,10,0.03994430368527381,90.81664233804916,6.398617865140293,21.68757383260272,31.014480718227084,2.0
ctxtfull_sol_2.py,2,10,0.00666166867337494,76.64250564542493,8.041618245716675,13.582696401340053,22.89538670845486,2.0
ctxtfull_sol_3.py,2,10,61.59243915276486,367.17632267071383,217.80201584280414,202.36035399010996,71.76855422509661,5.0
ctxtfull_sol_4.py,2,10,75.80981566185582,276.16842180050503,169.54265906763823,172.7255550550814,47.23600522798573,5.0
random_search_sol_0.py,2,10,53.90823586392323,230.70056221643736,179.02805821153305,176.34440412353194,37.09111628231727,5.0
ctxtfull_sol_0.py,3,10,0.019471363937149794,0.13114918634998374,0.06455838470230042,0.06381026077445674,0.026540611932714613,2.0
ctxtfull_sol_1.py,3,10,0.021804510424470982,0.28189500328999484,0.06889773015960811,0.08236813885336156,0.0501133348430943,3.0
ctxtfull_sol_2.py,3,10,0.01990277964383345,0.1251096377769434,0.052145166390667866,0.05742056347202888,0.027343579800901165,1.0
ctxtfull_sol_3.py,3,10,25.79588957427347,47.37611901215893,35.64892405030798,36.210457764008645,5.203967272900327,5.0
ctxtfull_sol_4.py,3,10,25.169393734670816,44.02882734445383,34.03188572017328,33.55831303535356,4.741230716613494,5.0
random_search_sol_0.py,3,10,22.6175842736064,43.83214389215762,34.435285733124005,33.639369096451254,5.191337150796913,5.0
ctxtfull_sol_0.py,4,10,16.91589975645547,61.68983842048451,30.845000384449122,33.46525868574519,12.428111479551587,2.0
ctxtfull_sol_1.py,4,10,11.944416521848142,52.7350682081656,30.845379775943247,31.738320546932535,8.888302882625155,2.0
ctxtfull_sol_2.py,4,10,7.961415140801309,60.69763070314158,30.348056417022327,31.27952346160545,13.497887858840299,2.0
ctxtfull_sol_3.py,4,10,45.99663695902821,68.23973910528987,57.689881135045226,56.128703847749414,5.228437804267636,6.0
ctxtfull_sol_4.py,4,10,38.19419107461306,64.10181545393654,52.57991168343972,52.041053199640466,6.55195221332548,4.5
random_search_sol_0.py,4,10,35.059052617359804,65.58474271840541,53.854995600853854,53.04885020299901,5.998387365826711,4.5
ctxtfull_sol_0.py,5,10,5.946530639301572,412.2192492923879,60.316722550076676,89.3417477767087,89.3805122358066,1.5
ctxtfull_sol_1.py,5,10,12.435654515370134,1442.7738744450605,137.10314707611974,224.35731766870123,289.3405261428252,3.0
ctxtfull_sol_2.py,5,10,1.164087753813795,311.79007971231584,35.346911510356584,60.7794444558252,70.63285505704822,1.5
ctxtfull_sol_3.py,5,10,349.3719307928892,1101.3318083769689,650.1724028787173,678.3720084065006,173.11740992324064,6.0
