algorithm,function,dim,min,max,median,mean,std,ranking
ctxtfull_sol_0.py,1,10,0.0,0.0,0.0,0.0,0.0,2.0
ctxtfull_sol_1.py,1,10,0.0,121.41788120261916,9.158521076593479e-29,4.047264310097738,21.795176395906804,5.0
ctxtfull_sol_2.py,1,10,0.0,1.0796057914104047e-28,0.0,2.434445473327663e-29,3.300336648608271e-29,4.0
ctxtfull_sol_3.py,1,10,0.0,10236.374434399597,0.0,341.2124811466532,1837.485445226003,2.0
ctxtfull_sol_4.py,1,10,0.0,5.391574695222095e-29,0.0,1.797191565074032e-30,9.678172767915656e-30,2.0
random_search_sol_0.py,1,10,2423.6634199070327,7986.116538522073,6165.73619501794,5742.4804508228835,1438.5074713701858,6.0
ctxtfull_sol_0.py,2,10,3.986588811826752,30.900654890539236,8.916101927781288,8.31860302189824,4.650696322315821,2.0
ctxtfull_sol_1.py,2,10,9.597602247661576e-28,19.46166079670735,8.00232496720118,7.332414778995218,4.061684145838883,4.0
ctxtfull_sol_2.py,2,10,2.6971647387572157e-27,184.24890850954444,8.002324886284663,17.443784967639353,34.24311672079288,4.0
ctxtfull_sol_3.py,2,10,3.986579112347137,19.461660796707335,8.578689063522845,8.744583453819478,3.153881979431893,4.0
ctxtfull_sol_4.py,2,10,0.0,8.916101927781295,3.986579112347138,6.021251152059931,2.8739731464341376,1.0
random_search_sol_0.py,2,10,53.90823586392323,230.70056221643736,179.02805821153305,176.34440412353194,37.09111628231727,6.0
ctxtfull_sol_0.py,3,10,0.0,0.0,0.0,0.0,0.0,1.5
ctxtfull_sol_1.py,3,10,0.0006902451156423393,7.248799068856802,1.7096183274014258,2.045358644442072,1.8486726952867658,3.5
ctxtfull_sol_2.py,3,10,0.014936227416774452,29.51442991895083,3.966410873538774,5.685057447273858,6.786008599045986,5.0
ctxtfull_sol_3.py,3,10,0.0,16.46179820059455,0.48902774335808114,1.9703072021811114,3.612471257290615,3.5
ctxtfull_sol_4.py,3,10,0.0,1.1332679341002109e-05,0.0,5.195656163731386e-07,2.084687023489245e-06,1.5
random_search_sol_0.py,3,10,22.6175842736064,43.83214389215762,34.435285733124005,33.639369096451254,5.191337150796913,6.0
ctxtfull_sol_0.py,4,10,9.366016282769172,21.41843692437741,13.880662204975064,14.239002329162,2.80518306613226,1.0
ctxtfull_sol_1.py,4,10,8.59235126550992,84.7993216019989,46.5063005051178,45.22145125121658,21.612510115886096,5.0
ctxtfull_sol_2.py,4,10,11.939503647300423,47.666978126633914,21.889058908061664,25.424678765299245,10.140556456564909,2.5
ctxtfull_sol_3.py,4,10,3.979836228373161,84.37136194130845,32.92113315715913,37.49452408943263,21.118322050661906,4.0
ctxtfull_sol_4.py,4,10,4.974795285466451,44.17574877164598,24.17804811842052,24.470401743435435,12.269797155378967,2.5
random_search_sol_0.py,4,10,35.059052617359804,65.58474271840541,53.854995600853854,53.04885020299901,5.998387365826711,6.0
ctxtfull_sol_0.py,5,10,1.4997597826618576e-32,1.4997597826618576e-32,1.4997597826618576e-32,1.499759782661857e-32,5.473822126268817e-48,1.5
ctxtfull_sol_1.py,5,10,1.505889945828989e-29,1030.016089515694,36.55998688485654,187.87877270385997,295.4406535743359,5.0
ctxtfull_sol_2.py,5,10,0.1790565008328832,372.7791361317258,11.492072669846685,45.65109191539118,86.0703102333507,4.0
ctxtfull_sol_3.py,5,10,1.4997597826618576e-32,361.2105731731394,0.25571885793721016,40.70260264071984,83.40993319844347,3.0
ctxtfull_sol_4.py,5,10,1.4997597826618576e-32,5.40487631823102e-30,1.4997597826618576e-32,1.9466022184009858e-31,9.675128399948313e-31,1.5
random_search_sol_0.py,5,10,259.67623441996017,919.5262831569124,585.7951069143426,628.003311772267,142.15619911912304,6.0
ctxtfull_sol_0.py,6,10,0.33678106554086495,0.955020408932281,0.5042153614845464,0.5195075825284147,0.11540126658373255,1.0
ctxtfull_sol_1.py,6,10,1.2599715086894734,34461951.335454874,30.985865555599414,1158865.1920167643,6184433.596118432,4.0
ctxtfull_sol_2.py,6,10,3.355670252769926,6272.674149936488,109.70445946975906,1443.9235312601918,2374.838960834341,5.0
ctxtfull_sol_3.py,6,10,0.3342536158604548,183.20341805939927,47.510161857194575,57.573386366297626,56.975958084307486,3.0
ctxtfull_sol_4.py,6,10,0.12714344497474328,41.11060429908328,1.1766781995698405,3.3337662117406928,7.656806383287912,2.0
random_search_sol_0.py,6,10,80186.70629980114,15919917.94226459,4506403.492713691,4833790.037274649,3365540.231131914,6.0
ctxtfull_sol_0.py,7,10,0.0,183.65800755480333,3.0308003950183697,15.026362901976537,32.73079587119116,1.0
ctxtfull_sol_1.py,7,10,19.899074983015634,106.03293959661892,28.334975000376506,37.33912052448606,20.20981056523734,5.0
ctxtfull_sol_2.py,7,10,0.624099320509691,148.5214111552519,23.770894467975804,29.75226299477401,25.022199472863377,3.5
ctxtfull_sol_3.py,7,10,8.791918536977,75.37906026446919,23.120297018463354,26.112766131316384,10.67469141562328,3.5
ctxtfull_sol_4.py,7,10,0.6240993205096892,22.76772332037942,20.024183811322672,14.71262536065782,8.72969545990552,2.0
random_search_sol_0.py,7,10,56.348325333256014,79.96340801995763,67.81979801296197,67.55497526231237,6.607553489442999,6.0
ctxtfull_sol_0.py,8,10,7.219213971842997e-05,2.6010116592533126,0.6965834246075955,0.9082086360721155,0.6506962530673708,1.0
ctxtfull_sol_1.py,8,10,16.335922667573698,58.376334797864665,25.169907949788282,26.628752338144018,7.20014791073453,5.0
ctxtfull_sol_2.py,8,10,1.548772677434256,27.533034212399187,21.671887003877913,21.126981844588332,5.315876627084911,3.5
ctxtfull_sol_3.py,8,10,1.7182680800187664,26.958228490128544,23.049238965341907,22.181757400595597,5.355936999905275,3.5
ctxtfull_sol_4.py,8,10,0.0023484629675624147,25.06798623392805,20.071327807395527,12.663066908298987,9.740419967969311,2.0
random_search_sol_0.py,8,10,29.527938464010838,41.923896879187396,35.42572414585641,35.22353106715409,2.903402184157946,6.0
ctxtfull_sol_0.py,9,10,229.28438270848687,229.2843827084869,229.28438270848687,229.28438270848693,5.3926402077338126e-14,1.0
ctxtfull_sol_1.py,9,10,229.2843827084869,303.3643627432402,229.28438270848693,232.12408832964877,13.262198850820518,4.0
ctxtfull_sol_2.py,9,10,229.2843827084869,286.37018129518935,229.28438270848696,231.18724266137755,10.247214451209187,4.0
ctxtfull_sol_3.py,9,10,229.28438270848687,232.4321082326298,229.28438270848693,229.64249880908815,0.7840506203019671,4.0
ctxtfull_sol_4.py,9,10,229.28438270848687,229.28438270848693,229.2843827084869,229.284382708487,8.605099862101871e-14,2.0
random_search_sol_0.py,9,10,281.77871057736525,364.3702841077673,329.89913364383875,326.92020104148446,20.17751518509041,6.0
ctxtfull_sol_0.py,10,10,100.19377164037998,221.88056915485672,100.25078382689853,115.48530814648582,38.31273291471571,1.0
ctxtfull_sol_1.py,10,10,100.47447311570065,982.001690772365,101.38843033195477,166.17408931728548,165.12205863641603,4.0
ctxtfull_sol_2.py,10,10,100.5409573922631,955.8289385998274,101.26604028923393,196.32471016255013,177.58443109157977,5.0
ctxtfull_sol_3.py,10,10,100.34135033277249,240.10934449439338,100.82255072127947,111.19172403866493,32.31230296398394,3.0
ctxtfull_sol_4.py,10,10,100.2363976317764,215.65775432782092,100.43296100630272,104.2785979705728,20.682790308340316,2.0
random_search_sol_0.py,10,10,101.58925829623473,118.76261371110877,113.88918316943678,112.97596089074074,4.082414176593722,6.0
ctxtfull_sol_0.py,11,10,1.062104908710938e-98,300.0,1.062104908710938e-98,52.819994737362535,84.27541100378714,2.0
ctxtfull_sol_1.py,11,10,1.062104908710938e-98,400.0000045136704,150.4271638097932,118.61336270658829,134.1397163591553,4.0
ctxtfull_sol_2.py,11,10,1.062104908710938e-98,616.9180496911828,178.25999253471224,232.78598107155088,162.89663829589588,5.0
ctxtfull_sol_3.py,11,10,1.062104908710938e-98,602.3305611412515,1.062104908710938e-98,100.13307139340085,141.67639202248026,3.0
