algorithm,function,dim,min,max,median,mean,std,ranking
ctxtfull_sol_0.py,1,10,2315.811031764801,7881.304915005738,5712.032178327969,5641.829849507089,1485.9587651819445,5.0
ctxtfull_sol_1.py,1,10,0.011596446255002911,0.12938669647773413,0.023348846552016425,0.028470319847970254,0.021331817857209796,3.0
ctxtfull_sol_2.py,1,10,1849.2076940152385,14704.523737183572,6161.5553308235885,6654.453003890464,3620.575785960015,5.0
ctxtfull_sol_3.py,1,10,0.0,5.391574695222095e-29,0.0,1.864058475238936e-30,9.668985438152874e-30,1.0
ctxtfull_sol_4.py,1,10,2.0413776254473334e-09,4.232124823528849e-08,9.462750875478861e-09,1.3223685658711514e-08,1.1767901874807604e-08,2.0
random_search_sol_0.py,1,10,2423.6634199070327,7986.116538522073,6165.73619501794,5742.4804508228835,1438.5074713701858,5.0
ctxtfull_sol_0.py,2,10,85.348199646998,247.45749168487066,174.11546412498123,172.1013596106298,45.8940668893163,4.5
ctxtfull_sol_1.py,2,10,0.027407392035202108,70.78138890510824,4.059158478703116,9.573580458380683,16.86809666731449,2.5
ctxtfull_sol_2.py,2,10,108.23610846345346,1872.430060904507,727.5766234057062,781.6108389969886,460.1760483948089,6.0
ctxtfull_sol_3.py,2,10,0.0,69.17677436162916,8.91610192778129,10.101255629799871,12.234533677094143,2.5
ctxtfull_sol_4.py,2,10,9.119708071948804e-09,3.9865791377122,3.9865791174961354,3.8536931502681324,0.7156128510761419,1.0
random_search_sol_0.py,2,10,53.90823586392323,230.70056221643736,179.02805821153305,176.34440412353194,37.09111628231727,4.5
ctxtfull_sol_0.py,3,10,22.823727956188236,41.424409396587954,34.673797174757254,33.740573771654276,4.666516253383858,4.0
ctxtfull_sol_1.py,3,10,17.663512767907804,59.05522906505004,33.68746639365739,35.00322991232508,9.98322753325751,4.0
ctxtfull_sol_2.py,3,10,25.90189629401227,59.1478518662282,47.95598534680812,46.30880996069584,7.931099020362625,6.0
ctxtfull_sol_3.py,3,10,0.0,1.1747021264548014,0.0,0.07831347509698676,0.29302219258057766,1.0
ctxtfull_sol_4.py,3,10,7.894152596543154e-05,0.0002934689868761241,0.00011566834049707477,0.00013633932676873932,5.636770615186779e-05,2.0
random_search_sol_0.py,3,10,22.6175842736064,43.83214389215762,34.435285733124005,33.639369096451254,5.191337150796913,4.0
ctxtfull_sol_0.py,4,10,44.79314771249646,64.92622010528746,54.94149780471781,55.30121246310232,5.59828267616772,5.5
ctxtfull_sol_1.py,4,10,13.929938523970664,50.743463423826675,30.34660539816958,30.71151923236328,9.93202245078969,3.5
ctxtfull_sol_2.py,4,10,4.974795552446549,38.80325695651461,21.88905910712613,22.58551938387467,8.636260771828317,1.5
ctxtfull_sol_3.py,4,10,2.9848771712798694,46.78494544921507,22.07054575715621,20.925467621411386,10.72881047413431,1.5
ctxtfull_sol_4.py,4,10,9.041620300086741,39.94066860385544,33.601911761041805,31.32503620666928,7.857693290254224,3.5
