algorithm,function,dim,min,max,median,mean,std,ranking
0_random_search_sol_0.py,1,10,2423.6634199070327,7986.116538522073,6165.73619501794,5742.4804508228835,1438.5074713701858,6.5
1a_ctxtfull_sol_0.py,1,10,11.665923680690161,434.09821928684397,112.12927065813994,144.27753961593962,112.66206727686819,3.5
1b_ctxtfull_sol_2.py,1,10,12.808712314787323,616.6415510850272,135.62942499162767,178.28866428439548,143.67160518395767,3.5
2_ctxtfull_sol_6.py,1,10,307.09252001161695,16086.55978500969,4338.064154284236,5268.953447090774,3835.868988497598,6.5
3_ctxtfull_sol_3.py,1,10,150.85171254069388,2116.039844246734,514.9804936221897,706.6817308491353,477.4671256001736,5.0
4_ctxtfull_sol_4.py,1,10,2.0413776254473334e-09,4.232124823528849e-08,9.462750875478861e-09,1.3223685658711514e-08,1.1767901874807604e-08,2.0
5_ctxtfull_sol_0.py,1,10,0.0,0.0,0.0,0.0,0.0,1.0
0_random_search_sol_0.py,2,10,53.90823586392323,230.70056221643736,179.02805821153305,176.34440412353194,37.09111628231727,7.0
1a_ctxtfull_sol_0.py,2,10,0.004840453121497182,73.08020327773534,8.920721405912733,18.310351320084358,25.99404849419153,5.0
1b_ctxtfull_sol_2.py,2,10,0.00666166867337494,76.64250564542493,8.041618245716675,13.582696401340053,22.89538670845486,4.0
2_ctxtfull_sol_6.py,2,10,0.001668595585057179,68.4100038425841,0.05136219479875443,2.993479196757785,12.238929711390265,1.0
3_ctxtfull_sol_3.py,2,10,0.09561344232858338,71.45133001640673,4.600525612339806,6.7364036689133595,12.555170065208667,3.0
4_ctxtfull_sol_4.py,2,10,9.119708071948804e-09,3.9865791377122,3.9865791174961354,3.8536931502681324,0.7156128510761419,2.0
5_ctxtfull_sol_0.py,2,10,3.986588811826752,30.900654890539236,8.916101927781288,8.31860302189824,4.650696322315821,6.0
0_random_search_sol_0.py,3,10,22.6175842736064,43.83214389215762,34.435285733124005,33.639369096451254,5.191337150796913,7.0
1a_ctxtfull_sol_0.py,3,10,0.019471363937149794,0.13114918634998374,0.06455838470230042,0.06381026077445674,0.026540611932714613,4.5
1b_ctxtfull_sol_2.py,3,10,0.01990277964383345,0.1251096377769434,0.052145166390667866,0.05742056347202888,0.027343579800901165,4.5
2_ctxtfull_sol_6.py,3,10,0.0034847117642980143,0.03371810245737139,0.011477375530575297,0.012852778732310199,0.007310951713898425,3.0
3_ctxtfull_sol_3.py,3,10,0.19538460421590897,1.4433770834160038,0.7584598306011854,0.799462286331898,0.3725013360680304,6.0
4_ctxtfull_sol_4.py,3,10,7.894152596543154e-05,0.0002934689868761241,0.00011566834049707477,0.00013633932676873932,5.636770615186779e-05,2.0
5_ctxtfull_sol_0.py,3,10,0.0,0.0,0.0,0.0,0.0,1.0
0_random_search_sol_0.py,4,10,35.059052617359804,65.58474271840541,53.854995600853854,53.04885020299901,5.998387365826711,7.0
1a_ctxtfull_sol_0.py,4,10,16.91589975645547,61.68983842048451,30.845000384449122,33.46525868574519,12.428111479551587,5.0
1b_ctxtfull_sol_2.py,4,10,7.961415140801309,60.69763070314158,30.348056417022327,31.27952346160545,13.497887858840299,5.0
2_ctxtfull_sol_6.py,4,10,5.969749304955251,23.87897199108239,10.944544591327205,12.105323438774667,4.603280791794644,1.0
3_ctxtfull_sol_3.py,4,10,8.247750141353947,37.25396181020744,19.23198379782231,19.47504852725241,6.50187660289152,3.0
4_ctxtfull_sol_4.py,4,10,9.041620300086741,39.94066860385544,33.601911761041805,31.32503620666928,7.857693290254224,5.0
5_ctxtfull_sol_0.py,4,10,9.366016282769172,21.41843692437741,13.880662204975064,14.239002329162,2.80518306613226,2.0
0_random_search_sol_0.py,5,10,259.67623441996017,919.5262831569124,585.7951069143426,628.003311772267,142.15619911912304,7.0
1a_ctxtfull_sol_0.py,5,10,5.946530639301572,412.2192492923879,60.316722550076676,89.3417477767087,89.3805122358066,5.5
1b_ctxtfull_sol_2.py,5,10,1.164087753813795,311.79007971231584,35.346911510356584,60.7794444558252,70.63285505704822,4.0
2_ctxtfull_sol_6.py,5,10,5.152266421912469,101.70474856687892,31.379052875976605,38.400889074903176,27.507068956936276,3.0
3_ctxtfull_sol_3.py,5,10,0.35074810885772273,177.2168982490019,58.84437058832099,67.68857510544471,49.10650865703031,5.5
